playerID,Full Name,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,PF per Game,Offensive Player
maravpe01,Peter Press Maravich,24.027777777777782,0.6228070175438597,2.0891812865497075,5.35233918128655,0.8625730994152047,0.15789473684210525,2.8347953216374266,1
martisl01,Slater Nelson Martin,9.783398184176397,0.0,0.0,4.208819714656291,0.0,0.0,3.0959792477302206,0
mcadobo01,Robert Allen McAdoo,21.6754756871036,2.112050739957717,6.3773784355179695,2.19661733615222,0.8699788583509513,1.372093023255814,3.2177589852008457,1
mcderbo01,Robert Frederick McDermott,12.336231884057973,0.0,0.0,0.0,0.0,0.0,1.1942028985507247,0
mcguidi01,Richard Joseph McGuire,8.042446941323346,0.0,0.0,5.686641697877652,0.0,0.0,2.33832709113608,0
mchalke01,Kevin Edward McHale,17.99736842105263,2.468421052631579,4.878070175438596,1.7052631578947368,0.3587719298245614,1.7289473684210526,2.920175438596491,1
mikange01,George Lawrence Mikan,22.775444264943452,0.0,0.0,2.261712439418417,0.0,0.0,4.035541195476575,1
mikkeve01,Arild Verner Agerskov Mikkelsen,14.290816326530614,0.0,0.0,2.126275510204082,0.0,0.0,4.093112244897959,0
millere01,Reginald Wayne Miller,18.428571428571427,0.6262230919765166,2.3731245923026747,2.934116112198304,1.0769732550554472,0.2172211350293542,1.960861056751468,0
monroea01,Vernon Earl Monroe,18.77480158730159,0.26785714285714285,1.0198412698412698,3.827380952380953,0.4871031746031746,0.13095238095238096,2.6111111111111107,0
mullich01,Christopher Paul Mullin,17.874172185430464,1.0141911069063387,3.0264900662251657,3.403973509933775,1.5175023651844843,0.5619678334910123,2.076631977294229,0
murphca01,Calvin Jerome Murphy,17.943019943019944,0.50332383665717,0.9487179487179488,4.382716049382717,1.181386514719848,0.05223171889838557,3.2735042735042734,0
olajuha01,Hakeem Abdul Olajuwon,22.19884309472162,3.2574114244396233,7.8546637744034715,2.5422993492407806,1.7404193781634132,3.1106290672451187,3.575560375994216,1
parisro01,Robert Lee Parish,14.570473537604457,2.8796657381615605,6.301392757660168,1.3448467966573816,0.7598885793871867,1.4874651810584958,2.818941504178273,0
petrodr01,Drazen Petrovic,14.915360501567399,0.8025078369905956,1.4545454545454546,2.329153605015674,0.8683385579937304,0.0877742946708464,2.567398119122257,0
pettibo01,Robert E. Lee Pettit,26.272727272727273,0.0,0.0,2.9659090909090913,0.0,0.0,3.1886363636363635,1
phillan01,Andrew Michael Phillip,8.724928366762178,0.0,0.0,5.171919770773639,0.0,0.0,2.681948424068768,0
