playerID,year,Starting Year,Last Year
rogerma01,1976,1976,1976
roundda01,1976,1975,1986
rowecu01,1976,1971,1978
russeca01,1976,1966,1977
russeca02,1976,1974,1984
saundfr01,1976,1974,1977
schluda01,1976,1968,1977
scottch01,1976,1970,1979
sealsbr01,1976,1973,1977
selleph01,1976,1976,1976
sheltlo01,1976,1976,1985
shumajo01,1976,1975,1980
silasja01,1976,1972,1981
silaspa01,1976,1964,1979
simpsra01,1976,1970,1979
skinnal01,1976,1974,1979
smithbi02,1976,1969,1979
smithel01,1976,1971,1978
smithel01,1976,1971,1978
smithph01,1976,1974,1982
smithra01,1976,1971,1982
smithwi02,1976,1976,1979
snydedi01,1976,1966,1978
soberri01,1976,1975,1985
sojoumi01,1976,1974,1976
stacoke01,1976,1974,1981
stallbu01,1976,1972,1976
starrke01,1976,1976,1976
steella01,1976,1971,1979
tatumea01,1976,1976,1979
taylobr01,1976,1972,1981
taylofa01,1976,1969,1976
terreir01,1976,1976,1978
terrych01,1976,1972,1976
terrycl01,1976,1972,1977
terrycl01,1976,1972,1977
thompda01,1976,1975,1983
thurmna01,1976,1963,1976
tolsode01,1976,1974,1977
tomjaru01,1976,1970,1980
towemo01,1976,1975,1976
trappge01,1976,1971,1976
twardda01,1976,1972,1979
unselwe01,1976,1968,1980
vanardi01,1976,1965,1976
vanarto01,1976,1965,1976
vanbrja01,1976,1974,1982
vanlino01,1976,1969,1978
walkean01,1976,1976,2007
walkefo01,1976,1974,1983
walkewa01,1976,1976,1983
walkne01,1976,1969,1976
waltobi01,1976,1974,1986
waltoll01,1976,1976,1980
wardhe01,1976,1975,1976
warneco01,1976,1970,1976
washike01,1976,1973,1987
washiri01,1976,1976,1981
wattssl01,1976,1973,1978
weathni01,1976,1973,1979
weathni01,1976,1973,1979
webstma01,1976,1975,1986
wedmasc01,1976,1974,1986
weissbo01,1976,1965,1976
westppa01,1976,1972,1983
whitejo01,1976,1969,1980
whiteru01,1976,1975,1980
wickssi01,1976,1971,1980
wilkebo01,1976,1976,1982
wilkeja01,1976,1974,1985
willich02,1976,1970,1977
willich02,1976,1970,1977
willich03,1976,1976,1976
williea01,1976,1974,1978
willigu01,1976,1975,1986
willijo01,1976,1973,1980
willijo01,1976,1973,1980
willina01,1976,1971,1978
willobi01,1976,1975,1983
wilsobo03,1976,1974,1977
wintebr01,1976,1974,1982
wisewi01,1976,1969,1977
wohlda01,1976,1971,1977
wohlda01,1976,1971,1977
wrighla01,1976,1976,1981
abdulka01,1977,1969,1988
abdulza01,1977,1968,1977
abdulza01,1977,1968,1977
abernto01,1977,1976,1980
adamsal01,1977,1975,1987
allenlu01,1977,1969,1978
ardji01,1977,1970,1977
ardji01,1977,1970,1977
armstta01,1977,1977,1978
averibi01,1977,1973,1977
averibi01,1977,1973,1977
awtrede01,1977,1970,1981
bailegu01,1977,1974,1979
ballagr01,1977,1977,1988
bantomi01,1977,1973,1981
barnema01,1977,1974,1979
barnema01,1977,1974,1979
barryri01,1977,1965,1979
basseti01,1977,1973,1979
beardbu01,1977,1969,1978
behagro01,1977,1973,1979
behagro01,1977,1973,1979
behagro01,1977,1973,1979
benneme01,1977,1975,1981
bensoke01,1977,1977,1987
bibbyhe01,1977,1972,1980
bigelbo01,1977,1975,1978
bigelbo01,1977,1975,1978
bingda01,1977,1966,1977
birdsot01,1977,1977,1988
boerwto01,1977,1968,1977
bondph01,1977,1977,1977
boonero01,1977,1968,1980
bostiji01,1977,1977,1977
bosweto01,1977,1975,1983
boydfr01,1977,1972,1977
bradlal01,1977,1977,1979
bratzmi01,1977,1977,1985
breweji01,1977,1973,1981
bridgju01,1977,1975,1986
bristal01,1977,1973,1982
brittwa01,1977,1977,1977
brokaga01,1977,1974,1977
brownfr01,1977,1971,1983
brownjo01,1977,1973,1979
bryanjo01,1977,1975,1982
bucknqu01,1977,1976,1985
burdeti01,1977,1975,1977
burleto01,1977,1974,1980
busedo01,1977,1972,1984
calhoco01,1977,1972,1979
calvima01,1977,1969,1980
carrau01,1977,1971,1980
carribo01,1977,1977,1979
carribo01,1977,1977,1979
carrke01,1977,1977,1986
carrml01,1977,1975,1984
catchha01,1977,1974,1984
chanedo01,1977,1968,1979
chanedo01,1977,1968,1979
charlke01,1977,1973,1977
cheniph01,1977,1971,1980
choneji01,1977,1972,1981
cleamji01,1977,1971,1979
colemec01,1977,1973,1978
collido01,1977,1973,1980
cookno01,1977,1976,1977
cowenda01,1977,1970,1982
coxwe01,1977,1977,1978
crissch01,1977,1977,1984
crowma01,1977,1977,1977
dampilo01,1977,1967,1978
dandrbo01,1977,1969,1981
dantlad01,1977,1976,1990
dantlad01,1977,1976,1990
davisbr01,1977,1977,1991
davisjo01,1977,1976,1985
daviswa03,1977,1977,1991
dawkida01,1977,1975,1988
dickede01,1977,1973,1977
dickede01,1977,1973,1977
dietrco01,1977,1970,1982
digreer01,1977,1973,1977
digreer01,1977,1973,1977
dorseja01,1977,1977,1980
dorseja01,1977,1977,1980
douglle01,1977,1976,1982
drewjo01,1977,1974,1984
dudlech01,1977,1972,1978
dunlemi01,1977,1976,1989
dunlemi01,1977,1976,1989
dunntr01,1977,1977,1990
eakinji01,1977,1968,1977
eakinji01,1977,1968,1977
eberhal01,1977,1974,1977
edwarja01,1977,1977,1995
edwarja01,1977,1977,1995
ellisbo02,1977,1977,1979
elmorle01,1977,1974,1983
englial01,1977,1976,1990
ervinju01,1977,1971,1986
flemial01,1977,1977,1977
flynnmi01,1977,1975,1977
fordch01,1977,1972,1981
forddo01,1977,1975,1981
forreba01,1977,1977,1978
fraziwa01,1977,1967,1979
freewo01,1977,1975,1987
furlote01,1977,1976,1979
galemi01,1977,1971,1981
gerargu01,1977,1974,1980
gerargu01,1977,1974,1980
gervige01,1977,1972,1985
gianejo01,1977,1972,1979
gilmoar01,1977,1971,1987
glennmi01,1977,1977,1986
gondrgl01,1977,1977,1982
goodrga01,1977,1965,1978
greenmi01,1977,1973,1979
greenmi01,1977,1973,1979
greenri01,1977,1977,1991
greenst01,1977,1975,1978
greveke01,1977,1975,1984
griffgr01,1977,1977,1977
griffpa01,1977,1976,1982
grossbo01,1977,1975,1982
grunfer01,1977,1977,1985
hansegl01,1977,1975,1977
hansegl01,1977,1975,1977
hassejo01,1977,1977,1982
havlijo01,1977,1962,1977
hawesst01,1977,1974,1983
hawkiro01,1977,1975,1978
hayesel01,1977,1968,1983
haywosp01,1977,1969,1982
heardga01,1977,1970,1980
hendeto01,1977,1974,1982
hillar01,1977,1976,1983
hillmda01,1977,1971,1979
hillmda01,1977,1971,1979
hollawi01,1977,1975,1978
hollili01,1977,1975,1984
hudsolo01,1977,1966,1978
hugheki01,1977,1975,1980
isselda01,1977,1970,1984
jacksph01,1977,1967,1979
jamesaa01,1977,1974,1978
johnsch01,1977,1972,1978
johnsch01,1977,1972,1978
johnsde01,1977,1976,1989
johnsed02,1977,1977,1986
johnsge02,1977,1972,1985
johnsjo01,1977,1970,1981
johnsjo01,1977,1970,1981
johnsla01,1977,1977,1977
johnsma01,1977,1977,1989
johnsmi01,1977,1974,1985
johnsol01,1977,1972,1981
jonesbo01,1977,1974,1985
jonesca01,1977,1973,1989
jonesdw01,1977,1973,1982
jonesro01,1977,1976,1977
joneswi02,1977,1969,1977
jordaed01,1977,1977,1983
jordaed01,1977,1977,1983
karlge01,1977,1973,1977
kelleri01,1977,1975,1985
kenonla01,1977,1973,1982
kingbe01,1977,1977,1992
knighbi01,1977,1974,1984
knighto01,1977,1977,1981
kuberst01,1977,1969,1977
kuestjo01,1977,1977,1979
kunneke01,1977,1973,1981
kupchmi01,1977,1976,1985
kupeccj01,1977,1975,1977
laceysa01,1977,1970,1982
lagarto01,1977,1977,1984
lambejo01,1977,1975,1981
landsma01,1977,1977,1983
laniebo01,1977,1970,1983
laureri01,1977,1977,1977
laytomo01,1977,1971,1977
leero01,1977,1976,1981
lloydsc01,1977,1976,1982
lloydsc01,1977,1976,1982
lucasjo01,1977,1976,2010
lucasma01,1977,1974,1987
malonmo01,1977,1974,1994
maravpe01,1977,1970,1979
marshri01,1977,1977,1977
maxwece01,1977,1977,1987
maysc01,1977,1976,1982
mcadobo01,1977,1972,1985
mccaran01,1977,1976,1980
mcclate01,1977,1971,1978
mcclate01,1977,1971,1978
mcdanji01,1977,1971,1977
mcelrji01,1977,1975,1981
mcginge01,1977,1971,1981
mcmilji01,1977,1970,1978
mcmilto01,1977,1975,1985
mcneila01,1977,1973,1978
mcneila01,1977,1973,1978
mengejo01,1977,1971,1980
meriwjo01,1977,1975,1984
meyerda01,1977,1975,1979
mixst01,1977,1969,1982
moffela01,1977,1977,1977
moneyer01,1977,1974,1979
monroea01,1977,1967,1979
moslegl01,1977,1977,1978
murphca01,1977,1970,1982
nashbo01,1977,1972,1978
natersw01,1977,1973,1983
nealll01,1977,1972,1978
nelsolo01,1977,1973,1977
nelsolo01,1977,1973,1977
neumajo01,1977,1971,1977
newlimi01,1977,1971,1981
nixonno01,1977,1977,1988
norwowi01,1977,1971,1977
norwowi01,1977,1971,1977
olberma01,1977,1975,1986
owensed01,1977,1977,1977
owensto01,1977,1971,1982
pacejo01,1977,1976,1977
parisro01,1977,1976,1996
parkeso01,1977,1976,1981
paultbi01,1977,1970,1984
perrycu01,1977,1970,1977
pondecl01,1977,1975,1977
poquebe01,1977,1977,1986
porteho01,1977,1971,1977
porteho01,1977,1971,1977
porteke01,1977,1972,1982
porteke01,1977,1972,1982
priceji01,1977,1972,1978
priceji01,1977,1972,1978
ratleed01,1977,1973,1977
raycl01,1977,1971,1980
reidro01,1977,1977,1990
restake01,1977,1974,1981
restake01,1977,1974,1981
roberan01,1977,1977,1983
roberto01,1977,1977,1978
robinbi01,1977,1975,1981
robintr01,1977,1974,1984
robisda01,1977,1971,1983
robisda01,1977,1971,1983
rollitr01,1977,1977,1994
roundda01,1977,1975,1986
rowecu01,1977,1971,1978
russeca01,1977,1966,1977
russeca02,1977,1974,1984
saundfr01,1977,1974,1977
saundfr01,1977,1974,1977
schluda01,1977,1968,1977
scottal01,1977,1977,1984
scottch01,1977,1970,1979
scottch01,1977,1970,1979
sealsbr01,1977,1973,1977
sheltlo01,1977,1976,1985
sheppst01,1977,1977,1978
shumajo01,1977,1975,1980
shumajo01,1977,1975,1980
sikmaja01,1977,1977,1990
silasja01,1977,1972,1981
silaspa01,1977,1964,1979
simpsra01,1977,1970,1979
simpsra01,1977,1970,1979
simssc01,1977,1977,1977
skinnal01,1977,1974,1979
skinnal01,1977,1974,1979
smithbi02,1977,1969,1979
smithel01,1977,1971,1978
smithph01,1977,1974,1982
smithra01,1977,1971,1982
smithro01,1977,1977,1984
smithwi02,1977,1976,1979
snydedi01,1977,1966,1978
soberri01,1977,1975,1985
stacoke01,1977,1974,1981
steella01,1977,1971,1979
tatumea01,1977,1976,1979
tatumea01,1977,1976,1979
taylobr01,1977,1972,1981
terrycl01,1977,1972,1977
thompda01,1977,1975,1983
tolsode01,1977,1974,1977
tomjaru01,1977,1970,1980
twardda01,1977,1972,1979
unselwe01,1977,1968,1980
vanbrja01,1977,1974,1982
vanlino01,1977,1969,1978
walkefo01,1977,1974,1983
walkeph01,1977,1977,1977
walkewa01,1977,1976,1983
walkewa01,1977,1976,1983
waltobi01,1977,1974,1986
waltoll01,1977,1976,1980
washike01,1977,1973,1987
washike01,1977,1973,1987
washiri01,1977,1976,1981
washiwi01,1977,1977,1978
washiwi01,1977,1977,1978
wattssl01,1977,1973,1978
wattssl01,1977,1973,1978
weathni01,1977,1973,1979
webstma01,1977,1975,1986
wedmasc01,1977,1974,1986
westppa01,1977,1972,1983
whitejo01,1977,1969,1980
whiteru01,1977,1975,1980
wickssi01,1977,1971,1980
wilkebo01,1977,1976,1982
wilkeja01,1977,1974,1985
willich02,1977,1970,1977
willigu01,1977,1975,1986
willijo01,1977,1973,1980
willijo01,1977,1973,1980
willina01,1977,1971,1978
willina01,1977,1971,1978
willira01,1977,1977,1986
willobi01,1977,1975,1983
wilsobo03,1977,1974,1977
wintebr01,1977,1974,1982
wisewi01,1977,1969,1977
wohlda01,1977,1971,1977
wrighla01,1977,1976,1981
abdulka01,1978,1969,1988
abernto01,1978,1976,1980
adamsal01,1978,1975,1987
allenlu01,1978,1969,1978
anderki01,1978,1978,1978
archina01,1978,1970,1983
armstta01,1978,1977,1978
awtrede01,1978,1970,1981
awtrede01,1978,1970,1981
bailegu01,1978,1974,1979
ballagr01,1978,1977,1988
bantomi01,1978,1973,1981
barketo01,1978,1976,1978
barketo01,1978,1976,1978
barketo01,1978,1976,1978
barnema01,1978,1974,1979
barryri01,1978,1965,1979
basseti01,1978,1973,1979
beardbu01,1978,1969,1978
behagro01,1978,1973,1979
behagro01,1978,1973,1979
behagro01,1978,1973,1979
bensoke01,1978,1977,1987
beshode01,1978,1978,1979
bibbyhe01,1978,1972,1980
bigelbo01,1978,1975,1978
birdsot01,1978,1977,1988
boonero01,1978,1968,1980
bosweto01,1978,1975,1983
boydde01,1978,1978,1978
boynewi01,1978,1978,1980
bradlal01,1978,1977,1979
bratzmi01,1978,1977,1985
breweji01,1978,1973,1981
breweji01,1978,1973,1981
brewero01,1978,1978,1985
bridgju01,1978,1975,1986
bristal01,1978,1973,1982
brownfr01,1978,1971,1983
brownjo01,1978,1973,1979
bryanjo01,1978,1975,1982
bucknqu01,1978,1976,1985
bunchgr01,1978,1978,1978
burleto01,1978,1974,1980
busedo01,1978,1972,1984
byrnema01,1978,1978,1982
byrnema01,1978,1978,1982
calhoco01,1978,1972,1979
carrau01,1978,1971,1980
carrke01,1978,1977,1986
carrml01,1978,1975,1984
cartero01,1978,1978,1979
catchha01,1978,1974,1984
catchha01,1978,1974,1984
chanedo01,1978,1968,1979
cheekma01,1978,1978,1992
cheniph01,1978,1971,1980
choneji01,1978,1972,1981
cleamji01,1978,1971,1979
colemec01,1978,1973,1978
collido01,1978,1973,1980
coopemi01,1978,1978,1989
coopewa01,1978,1978,1991
corzida01,1978,1978,1990
cowenda01,1978,1970,1982
coxwe01,1978,1977,1978
crissch01,1978,1977,1984
crompge01,1978,1978,1983
dampilo01,1978,1967,1978
dandrbo01,1978,1969,1981
dantlad01,1978,1976,1990
davisbr01,1978,1977,1991
davisbr01,1978,1977,1991
davisha01,1978,1978,1979
davisjo01,1978,1976,1985
daviswa03,1978,1977,1991
dawkida01,1978,1975,1988
dietrco01,1978,1970,1982
dorseja01,1978,1977,1980
douglle01,1978,1976,1982
drewjo01,1978,1974,1984
dudlech01,1978,1972,1978
dunlemi01,1978,1976,1989
dunntr01,1978,1977,1990
edwarja01,1978,1977,1995
elliobo01,1978,1978,1980
ellisbo02,1978,1977,1979
elmorle01,1978,1974,1983
englial01,1978,1976,1990
eppsra01,1978,1978,1978
ervinju01,1978,1971,1986
fordch01,1978,1972,1981
fordch01,1978,1972,1981
forddo01,1978,1975,1981
fordph01,1978,1978,1984
forreba01,1978,1977,1978
fraziwa01,1978,1967,1979
freewo01,1978,1975,1987
furlote01,1978,1976,1979
furlote01,1978,1976,1979
galemi01,1978,1971,1981
gerargu01,1978,1974,1980
gerargu01,1978,1974,1980
gervige01,1978,1972,1985
gianejo01,1978,1972,1979
gilmoar01,1978,1971,1987
givenja01,1978,1978,1979
glennmi01,1978,1977,1986
gondrgl01,1978,1977,1982
goodrga01,1978,1965,1978
greenmi01,1978,1973,1979
greenri01,1978,1977,1991
greenst01,1978,1975,1978
greento01,1978,1978,1978
greveke01,1978,1975,1984
griffpa01,1978,1976,1982
grossbo01,1978,1975,1982
grunfer01,1978,1977,1985
hansela01,1978,1978,1978
hardyja01,1978,1978,1981
hassejo01,1978,1977,1982
hawesst01,1978,1974,1983
hawkiro01,1978,1975,1978
hayesel01,1978,1968,1983
haywosp01,1978,1969,1982
haywosp01,1978,1969,1982
heardga01,1978,1970,1980
hendeto01,1978,1974,1982
herroke01,1978,1978,1981
hicksph01,1978,1976,1978
higgske01,1978,1978,1981
hillar01,1978,1976,1983
hillmda01,1978,1971,1979
hollawi01,1978,1975,1978
hollies01,1978,1978,1978
hollili01,1978,1975,1984
howarot01,1978,1978,1978
howarot01,1978,1978,1978
hudsolo01,1978,1966,1978
hugheki01,1978,1975,1980
isselda01,1978,1970,1984
jacksph01,1978,1967,1979
jamesaa01,1978,1974,1978
johnsch01,1978,1972,1978
johnscl01,1978,1978,1987
johnsde01,1978,1976,1989
johnsed02,1978,1977,1986
johnsge02,1978,1972,1985
johnsge03,1978,1978,1985
johnsjo01,1978,1970,1981
johnsma01,1978,1977,1989
johnsmi01,1978,1974,1985
johnsol01,1978,1972,1981
jonesbo01,1978,1974,1985
jonesca01,1978,1973,1989
jonesdw01,1978,1973,1982
jordaed01,1978,1977,1983
judkije01,1978,1978,1982
kelleri01,1978,1975,1985
kenonla01,1978,1973,1982
kingbe01,1978,1977,1992
knighbi01,1978,1974,1984
knighbi01,1978,1974,1984
knighto01,1978,1977,1981
kramejo01,1978,1978,1982
kuestjo01,1978,1977,1979
kunneke01,1978,1973,1981
kupchmi01,1978,1976,1985
laceysa01,1978,1970,1982
lagarto01,1978,1977,1984
lambejo01,1978,1975,1981
landsma01,1978,1977,1983
laniebo01,1978,1970,1983
leebu01,1978,1978,1979
leebu01,1978,1978,1979
leero01,1978,1976,1981
leero01,1978,1976,1981
lloydsc01,1978,1976,1982
lloydsc01,1978,1976,1982
longjo01,1978,1978,1996
lucasjo01,1978,1976,2010
lucasma01,1978,1974,1987
malonmo01,1978,1974,1994
maravpe01,1978,1970,1979
maxwece01,1978,1977,1987
maysc01,1978,1976,1982
mcadobo01,1978,1972,1985
mcadobo01,1978,1972,1985
mcclate01,1978,1971,1978
mcelrji01,1978,1975,1981
mcginge01,1978,1971,1981
mckinbi01,1978,1978,1985
mcmilji01,1978,1970,1978
mcmilto01,1978,1975,1985
mcneila01,1978,1973,1978
mengejo01,1978,1971,1980
meriwjo01,1978,1975,1984
meriwjo01,1978,1975,1984
mitchmi01,1978,1978,1987
mixst01,1978,1969,1982
moneyer01,1978,1974,1979
moneyer01,1978,1974,1979
monroea01,1978,1967,1979
moslegl01,1978,1977,1978
murphca01,1978,1970,1982
nashbo01,1978,1972,1978
natersw01,1978,1973,1983
nealll01,1978,1972,1978
newlimi01,1978,1971,1981
nixonno01,1978,1977,1988
normaco01,1978,1974,1978
olberma01,1978,1975,1986
olivejo01,1978,1978,1979
owensto01,1978,1971,1982
parisro01,1978,1976,1996
parkeso01,1978,1976,1981
paultbi01,1978,1970,1984
pheglro01,1978,1978,1983
pietkst01,1978,1978,1980
poquebe01,1978,1977,1986
porteke01,1978,1972,1982
priceji01,1978,1972,1978
radfowa01,1978,1978,1978
raycl01,1978,1971,1980
redmoma01,1978,1978,1979
redmoma01,1978,1978,1979
reidro01,1978,1977,1990
restake01,1978,1974,1981
richami01,1978,1978,1985
roberan01,1978,1977,1983
roberto01,1978,1977,1978
robeyri01,1978,1978,1985
robeyri01,1978,1978,1985
robinbi01,1978,1975,1981
robinja01,1978,1978,1981
robintr01,1978,1974,1984
robintr01,1978,1974,1984
robisda01,1978,1971,1983
rollitr01,1978,1977,1994
roundda01,1978,1975,1986
rowecu01,1978,1971,1978
ruddjo01,1978,1978,1978
russeca02,1978,1974,1984
sandefr01,1978,1978,1980
sandefr01,1978,1978,1980
scottal01,1978,1977,1984
scottch01,1978,1970,1979
sheltlo01,1978,1976,1985
sheppst01,1978,1977,1978
sheppst01,1978,1977,1978
shortpu01,1978,1978,1989
sikmaja01,1978,1977,1990
silasja01,1978,1972,1981
silaspa01,1978,1964,1979
simpsra01,1978,1970,1979
simpsra01,1978,1970,1979
skinnal01,1978,1974,1979
skinnal01,1978,1974,1979
smithbi02,1978,1969,1979
smithel01,1978,1971,1978
smithph01,1978,1974,1982
smithra01,1978,1971,1982
smithro01,1978,1977,1984
smithsa02,1978,1978,1979
smithwi02,1978,1976,1979
snydedi01,1978,1966,1978
soberri01,1978,1975,1985
stacoke01,1978,1974,1981
stacoke01,1978,1974,1981
steella01,1978,1971,1979
tatumea01,1978,1976,1979
tatumea01,1978,1976,1979
taylobr01,1978,1972,1981
terreir01,1978,1976,1978
terreir01,1978,1976,1978
theusre01,1978,1978,1990
thompda01,1978,1975,1983
thompmy01,1978,1978,1990
tomjaru01,1978,1970,1980
townsra01,1978,1978,1981
twardda01,1978,1972,1979
tylerte01,1978,1978,1988
unselwe01,1978,1968,1980
vanbrja01,1978,1974,1982
vanlino01,1978,1969,1978
wakefan01,1978,1978,1979
wakefan01,1978,1978,1979
walkefo01,1978,1974,1983
walkewa01,1978,1976,1983
waltoll01,1978,1976,1980
washike01,1978,1973,1987
washiri01,1978,1976,1981
washiwi01,1978,1977,1978
wattssl01,1978,1973,1978
weathni01,1978,1973,1979
webstma01,1978,1975,1986
wedmasc01,1978,1974,1986
westppa01,1978,1972,1983
whiteje01,1978,1978,1988
whitejo01,1978,1969,1980
whitejo01,1978,1969,1980
wickssi01,1978,1971,1980
wilkebo01,1978,1976,1982
wilkeja01,1978,1974,1985
williea01,1978,1974,1978
willifr01,1978,1978,1985
willigu01,1978,1975,1986
willijo01,1978,1973,1980
willina01,1978,1971,1978
willira01,1978,1977,1986
wilsori01,1978,1978,1979
wintebr01,1978,1974,1982
wrighla01,1978,1976,1981
abdulka01,1979,1969,1988
abernto01,1979,1976,1980
adamsal01,1979,1975,1987
archina01,1979,1970,1983
awtrede01,1979,1970,1981
bailegu01,1979,1974,1979
baileja01,1979,1979,1987
ballagr01,1979,1977,1988
bantomi01,1979,1973,1981
barnema01,1979,1974,1979
barryri01,1979,1965,1979
basseti01,1979,1973,1979
basseti01,1979,1973,1979
batesbi01,1979,1979,1982
behagro01,1979,1973,1979
bensoke01,1979,1977,1987
bensoke01,1979,1977,1987
beshode01,1979,1978,1979
bibbyhe01,1979,1972,1980
birdla01,1979,1979,1991
birdsot01,1979,1977,1988
boonero01,1979,1968,1980
boonero01,1979,1968,1980
bostola01,1979,1979,1979
bosweto01,1979,1975,1983
bosweto01,1979,1975,1983
boynewi01,1979,1978,1980
bradlal01,1979,1977,1979
bradldu01,1979,1979,1988
bratzmi01,1979,1977,1985
breweji01,1979,1973,1981
brewero01,1979,1978,1985
bridgju01,1979,1975,1986
bristal01,1979,1973,1982
brownfr01,1979,1971,1983
brownjo01,1979,1973,1979
brownjo01,1979,1973,1979
brownro02,1979,1972,1979
bryanjo01,1979,1975,1982
bucknqu01,1979,1976,1985
burleto01,1979,1974,1980
busedo01,1979,1972,1984
byrnema01,1979,1978,1982
calhoco01,1979,1972,1979
calvima01,1979,1969,1980
carrau01,1979,1971,1980
carribo01,1979,1977,1979
carrke01,1979,1977,1986
carrke01,1979,1977,1986
carrml01,1979,1975,1984
cartero01,1979,1978,1979
cartwbi01,1979,1979,1994
catchha01,1979,1974,1984
chanedo01,1979,1968,1979
cheekma01,1979,1978,1992
cheniph01,1979,1971,1980
cheniph01,1979,1971,1980
choneji01,1979,1972,1981
cleamji01,1979,1971,1979
cleamji01,1979,1971,1979
collido01,1979,1973,1980
cookje01,1979,1979,1987
coopemi01,1979,1978,1989
coopewa01,1979,1978,1991
copelho01,1979,1979,1981
corzida01,1979,1978,1990
coughjo01,1979,1979,1979
cowenda01,1979,1970,1982
crissch01,1979,1977,1984
crosbte01,1979,1979,1979
cummipa01,1979,1979,1990
dandrbo01,1979,1969,1981
dantlad01,1979,1976,1990
davisbr01,1979,1977,1991
davisbr01,1979,1977,1991
davisha01,1979,1978,1979
davisjo01,1979,1976,1985
daviswa03,1979,1977,1991
dawkida01,1979,1975,1988
dawkipa01,1979,1979,1979
deanegr01,1979,1979,1979
demicla01,1979,1979,1981
dietrco01,1979,1970,1982
douglle01,1979,1976,1982
drewjo01,1979,1974,1984
duerote01,1979,1979,1982
dunlemi01,1979,1976,1989
dunntr01,1979,1977,1990
edwarja01,1979,1977,1995
elliobo01,1979,1978,1980
ellisbo02,1979,1977,1979
elmorle01,1979,1974,1983
englial01,1979,1976,1990
englial01,1979,1976,1990
ervinju01,1979,1971,1986
evansea01,1979,1979,1979
evansmi01,1979,1979,1987
fernser01,1979,1975,1983
fordch01,1979,1972,1981
forddo01,1979,1975,1981
forddo01,1979,1975,1981
fordph01,1979,1978,1984
fraziwa01,1979,1967,1979
freewo01,1979,1975,1987
furlote01,1979,1976,1979
furlote01,1979,1976,1979
galemi01,1979,1971,1981
garlaga01,1979,1979,1979
gerargu01,1979,1974,1980
gervige01,1979,1972,1985
gianejo01,1979,1972,1979
gilmoar01,1979,1971,1987
givenja01,1979,1978,1979
glennmi01,1979,1977,1986
gondrgl01,1979,1977,1982
greenda01,1979,1979,1990
greenmi01,1979,1973,1979
greveke01,1979,1975,1984
griffpa01,1979,1976,1982
grossbo01,1979,1975,1982
grunfer01,1979,1977,1985
hamilro01,1979,1979,1980
hardyja01,1979,1978,1981
hassejo01,1979,1977,1982
hawesst01,1979,1974,1983
hayesel01,1979,1968,1983
haywosp01,1979,1969,1982
heardga01,1979,1970,1980
hendege01,1979,1979,1991
hendeto01,1979,1974,1982
highjo01,1979,1979,1983
hillar01,1979,1976,1983
hillmda01,1979,1971,1979
hollabr01,1979,1979,1981
hollili01,1979,1975,1984
hollili01,1979,1975,1984
hubbaph01,1979,1979,1988
hugheki01,1979,1975,1980
hustoge01,1979,1979,1986
isselda01,1979,1970,1984
jacksph01,1979,1967,1979
jeelaab01,1979,1979,1980
johnsch02,1979,1979,1979
johnscl01,1979,1978,1987
johnsde01,1979,1976,1989
johnsed02,1979,1977,1986
johnsge02,1979,1972,1985
johnsge03,1979,1978,1985
johnsjo01,1979,1970,1981
johnsma01,1979,1977,1989
johnsma02,1979,1979,1995
johnsmi01,1979,1974,1985
johnsol01,1979,1972,1981
johnsvi01,1979,1979,1991
jonesbo01,1979,1974,1985
jonesca01,1979,1973,1989
jonesdw01,1979,1973,1982
jonesdw01,1979,1973,1982
jonesma01,1979,1979,1984
jordaed01,1979,1977,1983
judkije01,1979,1978,1982
kelleri01,1979,1975,1985
kelleri01,1979,1975,1985
kelsegr01,1979,1979,1984
kenonla01,1979,1973,1982
kiffiir01,1979,1979,1979
kilpaca01,1979,1979,1979
kingbe01,1979,1977,1992
kingre01,1979,1979,1984
knighbi01,1979,1974,1984
knighto01,1979,1977,1981
kramear01,1979,1979,1979
kramejo01,1979,1978,1982
kuestjo01,1979,1977,1979
kunneke01,1979,1973,1981
kupchmi01,1979,1976,1985
laceysa01,1979,1970,1982
lagarto01,1979,1977,1984
lambejo01,1979,1975,1981
landsma01,1979,1977,1983
landsma01,1979,1977,1983
laniebo01,1979,1970,1983
laniebo01,1979,1970,1983
leaveal01,1979,1979,1988
leebu01,1979,1978,1979
leebu01,1979,1978,1979
leero01,1979,1976,1981
leero01,1979,1976,1981
longjo01,1979,1978,1996
lucasjo01,1979,1976,2010
lucasma01,1979,1974,1987
lucasma01,1979,1974,1987
mackol01,1979,1979,1981
mackol01,1979,1979,1981
malonmo01,1979,1974,1994
malovst01,1979,1979,1979
malovst01,1979,1979,1979
malovst01,1979,1979,1979
maravpe01,1979,1970,1979
maravpe01,1979,1970,1979
maxwece01,1979,1977,1987
maysc01,1979,1976,1982
mcadobo01,1979,1972,1985
mcelrji01,1979,1975,1981
mcelrji01,1979,1975,1981
mcginge01,1979,1971,1981
mcginge01,1979,1971,1981
mckinbi01,1979,1978,1985
mcmilto01,1979,1975,1985
mengejo01,1979,1971,1980
meriwjo01,1979,1975,1984
meyerda01,1979,1975,1979
mitchmi01,1979,1978,1987
mixst01,1979,1969,1982
mokespa01,1979,1979,1990
moncrsi01,1979,1979,1990
moneyer01,1979,1974,1979
moneyer01,1979,1974,1979
monroea01,1979,1967,1979
murphca01,1979,1970,1982
natersw01,1979,1973,1983
